query_id,query,category,reasoning,type,top_k,precision,recall,reciprocal_rank,ndcg,evidence_coverage,first_relevant_rank,retrieved_count,relevant_count,latency_ms,answer_accuracy_exact_match,answer_token_f1,answer_correctness
60a9ab97,NetApp's buyback and div payout affect liquidity.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.4201669730246067,,,
aafeb7e5,Consideration allocation basis for Kellanova (K) in the multi-element PO.,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.609500057995319,,,
98a4a949,Corning's (GLW) leadership greatly influences its cap allocation & overall valuation.,Governance,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,1.0753750102594495,,,
982346ea,Impact on costs and risk from TransDigm labor negotiations.,Company overview,True,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.180624964646995,,,
c0cb5a68,14.3% growth in JKHY’s Corp & Other segment indicates strong diversification and improved risk profile; JKHY.,Footnotes,False,None,5,0.2,1.0,0.3333333333333333,0.5,1.0,3,5,1,4.268084070645273,,,
4e1c0ef4,"2023 Linde operating margin vs historical efficiency, LND.",Financials,True,Compositional,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.014499972574413,,,
1708d4eb,Liquidity mgmt of ground lease obligations for Ventas.,Footnotes,False,None,5,0.2,1.0,0.25,0.43067655807339306,1.0,4,5,1,3.3054170198738575,,,
70c2a733,Impact of OTIS litigation resolution on risk & valuation.,Legal,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,3.438584040850401,,,
03f6e507,Impact of cybersecurity governance on valuation for Bunge Global SA.,Risk,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,4.2250839760527015,,,
9c052a04,J&J R&D comps vs rev growth & margins.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,0.5956250242888927,,,
bd9a5806,$1B liquidity utilization at Cboe Global Markets.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.6686669550836086,,,
0b56dcdc,Rev & GPM change for Labcorp Holdings Inc. from 2022 to 2023; drivers of income stmt: LH.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,6.382042076438665,,,
e58b0d4f,Change in significance of GS unsecured LT borrowings from 2022 to 2023 with ticker at the end.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,8.277875022031367,,,
5039b6f2,"How does IVZ's global team along with its investment capabilities ensure consistent cash flow and long-term growth for its portfolio, IVZ?",Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.691375001333654,,,
b63530c9,The decentralized structure of ITW influences efficiency and competitive adv. by enabling quicker decision-making.,Company overview,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.942583967931569,,,
8caea930,Effects of Hasbro's leadership changes on strategic direction & fin. oversight; HAS.,Governance,False,None,5,0.2,1.0,0.2,0.38685280723454163,1.0,5,5,1,3.9107080083340406,,,
38aa7960,Impact on op. stability & risk profile of PACCAR employee initiatives.,Company overview,True,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,3.5975839709863067,,,
4c16bbd0,"Exec hires at Campbell Soup Co. focus on culture, comms, & risk mgmt. impact.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.725082915276289,,,
46f556a4,"Competitor consolidation in adjacent mkts affects AUTDSK's pricing power, rev margins, & overall impact.",Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.5256670778617263,,,
db2ffc8b,Rev rec risk of MHK over-time vs point-in-time.,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.969874931499362,,,
121f0e7c,"22-23 leverage, liquidity, cash vs current assets, receivables/inventory shifts for Philip Morris.",Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,3.00437503028661,,,
45c5626a,"COST principal transactions, estimation of returns & impact of deferred sales on risk and fin. health, ticker.",Accounting,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,5.070499959401786,,,
50f0d12b,NA workforce dist. % for Grainger.,Company overview,True,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.643582945689559,,,
caf1835d,Mgt confident in Q4 buyback strategy for CTSH.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,2.981750061735511,,,
d29f04cc,Calc 2023 inv. turnover: cost of sales versus avg. inventory (2022-23) efficiency analysis for AMZN.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,4.933333024382591,,,
5f506a44,Rev mix evolution FY22-24 for Electronic Arts (EA): trends at a pt. in time vs. over time.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.800790920853615,,,
3e10388f,"DHI has recently completed a share repurchase, disclosing volume & cost details, ticker DHI.",Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.905125031247735,,,
879058a2,Dec23 Feb24 cumulative US headcount for FIS regarding strategic transaction impact.,Company overview,True,Addition,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.364582964219153,,,
d9c259ef,2024 JCI vs 2023 inventory turnover rate efficiency.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,2.1177500020712614,,,
72be57ff,"Capital allocation for TMUS includes network investment, operational efficiencies, and cash flow valuation.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.9820000529289246,,,
15e127bc,Impact of revenue recognition alignment with insurance liabilities on investor assessment for Allstate (ALL).,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.553750088438392,,,
5597d7bc,"Impact of Equinix's digital/data center investments on revenue & financial health in 2023, EQIX.",Governance,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,5.866708932444453,,,
43cb4472,STLD's current CapEx and growth impacts from its major investments.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.558084019459784,,,
e8382a50,Class action impact on RealPage and liability mgmt. for ESS (Essex Property Trust).,Legal,False,None,5,0.2,1.0,0.3333333333333333,0.5,1.0,3,5,1,4.31750004645437,,,
acfe6e45,AO Smith's (AOS) dist. channels and innovation margin protection.,Company overview,False,None,5,0.2,1.0,0.3333333333333333,0.5,1.0,3,5,1,2.2870840039104223,,,
611d5592,"TXT's capital structure change involves shifts in LT debt & equity, with implications for risk & growth, TXT.",Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,4.674541996791959,,,
517ce722,AMD's mkt sh. growth amidst Int'l & ARM/FPGA comp.,Company overview,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,0.31812500674277544,,,
e9793513,DG's net sales growth & capex P&E impact on expansion.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,3.0284159583970904,,,
b4aac21b,Fluctuations in repurchase price and strategic timing for LEN.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.262750037014484,,,
443d7268,TFC debt instruments' effective vs stated rates impact on risk profile & cash flow.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.908749971538782,,,
627c4741,GPN operating income margin: 2022 vs. 2023.,Financials,True,Compositional,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.724083955399692,,,
bbb96ff0,Impact on R&D & growth from PhDs on IDEXX board.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.963292063213885,,,
806e970c,"Board titles for Citizens Financial as of Feb 2024 include various roles, ticker CIZN.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.76812494546175,,,
5523d412,NRG's legal risk mgmt. impacts credit profile & investor sentiment.,Legal,False,None,5,0.2,1.0,0.2,0.38685280723454163,1.0,5,5,1,1.158999977633357,,,
3613026b,Long-term growth and cybersecurity mgmt. for NTRS.,Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.7851670058444142,,,
c26d1227,"The impact of CFG insider trading activity on mgmt sentiment is noteworthy, especially for investors focusing on CFG.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,6.1069580260664225,,,
6410ae20,R&D expense of NXPI = per-employee allocation x 12K R&D headcount.,Company overview,True,Multiplication,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.1751670176163316,,,
05fa53fc,OTIS - Cybersecurity risk mgmt impacts on earnings & positioning.,Risk,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,2.348874928429723,,,
991e4798,Noncash investing & financing impacts on CFs & future invest flex. BLK.,Footnotes,False,None,5,0.2,1.0,0.3333333333333333,0.5,1.0,3,5,1,2.223417046479881,,,
c371959c,Current liab & liquidity/capital allocation impact of BKNG legal/reg accruals.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.5554999485611916,,,
f058bc53,"Repurchases for ICE approved due to strong cash flow & favorable mkt conditions, vs suspensions based on potential mkt volatility & regulatory scrutiny.",Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.485499976202846,,,
583ce28d,Trends in KLA legal claims and risk indicators are worth monitoring closely.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.93058399297297,,,
d8144c64,"Tesla's operating cash flow, TSL, is pivotal for sustaining long-term growth and maintaining a competitive edge.",Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,7.041541975922883,,,
48dc9928,Impact of revenue recognition estimation on profit and risk for ResMed.,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.820040940307081,,,
afd8dbbf,CPT net inc. impact of rising int. & D&A; cost mgmt. analysis.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,4.321709042415023,,,
481f256c,MGM's repurchase of shares impacts EPS valuation.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.696041017770767,,,
aa969dd9,"Impact on oversight efficiency from AES FTE vs. leadership ratio, Ticker.",Company overview,True,Compositional,5,0.2,1.0,1.0,1.0,1.0,1,5,1,2.7458330150693655,,,
f6fe7643,EPS calc for product vs net earnings.,Financials,True,Multiplication,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.6489170268177986,,,
a29b7204,"Impact of Netflix's cybersecurity initiatives on risk mgmt & valuation, NFLX.",Risk,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,3.6298329941928387,,,
faccde50,"KHC's OCF growth drivers for 2023 vs. 2022, plus the impact of inventory & taxes.",Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,6.231750012375414,,,
1b91644c,Litigation provisions impact on profitability for MSCI.,Legal,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,2.8297080425545573,,,
8e1eddd5,Impact on efficiency & cost mngmt of D&A allocation for PFG segment.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.238874931819737,,,
c50e6c64,Ticker REGN faces litigation related to loss contingencies disclosures impacting the firm.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.191874992102385,,,
fc72c9c3,"HD avg repurchase price analysis over 3 periods alongside mkt condition indicators, ticker at end.",Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.6282919570803642,,,
8b011879,MKTX's Intl trading offerings play a key role in diversifying revenue streams & expanding market reach.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.7068750243633986,,,
4f003e56,Kenvue Inc. headcount and stability analysis 99-1.,Company overview,True,Compositional,5,0.2,1.0,1.0,1.0,1.0,1,5,1,2.99083290155977,,,
9b145f20,Impact of rev rec mod on GoDaddy's (GDDY) profitability & cash flow.,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.6093750968575478,,,
13ddaf99,Impact of Akamai purchase commitments on liquidity & op cash flows (AKAM).,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.04795806389302,,,
a64a11d6,"Trends in legal expenses, HP, indicate profitability risks.",Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.811041078530252,,,
1bc4aa38,Implications of labor structure w/ LYV employee ratio.,Company overview,True,Compositional,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.5391250383108854,,,
27127193,"Amazon's (AMZN) cybersecurity assessments enhance risk mgmt, bolstering investor confidence.",Risk,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,0.8797090267762542,,,
303b76f5,2023 combined R&D & S&M expense for ABNB vs 2021/22.,Financials,True,Addition,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.7876670248806477,,,
c01a1cf9,Impact on FX risk and strategy from Labcorp's (LABP) cross currency swaps.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.194041946902871,,,
8950a79d,Catalent's (CTLT) negative shift in retained earnings raises concerns over profitability and sustainable growth.,Financials,False,None,5,0.2,1.0,0.25,0.43067655807339306,1.0,4,5,1,3.7156250327825546,,,
7e8e5eca,Impact on cash flow/credit risk in the payer cycle at Quest Diagnostics.,Accounting,False,None,5,0.2,1.0,0.25,0.43067655807339306,1.0,4,5,1,5.427958094514906,,,
ea35858f,"Impact of long-term contracts by Diamondback Energy on cost predictability and capex planning, FANG.",Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.516708013601601,,,
dc0899e6,Cadence's ($68.7M) settlement liquidity impact on working capital.,Footnotes,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,2.520957961678505,,,
414d46fa,Cybersecurity integration in ERM for Danaher (DHR) is critical for maintaining financial stability and mitigating risk.,Risk,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,5.494499928317964,,,
094f4aee,"MDLZ operating cycle, trade receivables, inventories for 2022-2023, cash conversion, and profitability insights.",Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,6.2893329886719584,,,
029fdcea,10-K reveals changes in insider ownership for SPG drivers.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.7106660893186927,,,
fe36c2af,Assessment of financial impact from IDEX legal proceedings.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.28741704672575,,,
acc14ec2,Liquidity & risk effects for DIS in 2023-24 show a cash flow swing.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.342709016986191,,,
2a7583bd,Management fee recognition for KKR focuses on committed cap vs invested cap vs NAV.,Accounting,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,3.0930000357329845,,,
b5f2dc29,Authorized amounts for share repurchase programs at Airbnb (ABNB) as of 12/31/2023.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,6.825666991062462,,,
7e6ca9c1,"Paycom's lease terms are noncancellable, with options for extension/termination acting as key provisions.",Footnotes,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.686542088165879,,,
08d4d817,Uncertain liability impact on risk profile and cash flow for Cisco Systems (CSCO).,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.847749951295555,,,
3d131391,Integration of Fortinet products impacts recurring rev and cash flow.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.083708045072854,,,
89366387,BFS leverages customer relationships & local market expertise for competitive risk mitigation.,Company overview,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,2.9293750412762165,,,
2f81464c,Payment commitments ratio & liquidity/cap allocation implications for CSX (2024-2028).,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.7250410057604313,,,
8f62cc27,Impact of contract cost amortization on Stanley Black & Decker (SWK).,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.882415941916406,,,
f992566d,Oversight governance of VICI Properties' board composition.,Governance,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,2.7861660346388817,,,
8b839d46,"Regulatory risk mitigation for Medicare/Medicaid revenue at Universal Health Services, ticker in last position.",Accounting,False,None,5,0.2,1.0,0.3333333333333333,0.5,1.0,3,5,1,4.899292020127177,,,
386449e1,Impact of contractual commitments on liquidity & cash flows for Bunge Glo SA.,Footnotes,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.84833400696516,,,
4f129a4b,"Impact of NDAQ's settlement with OFAC on legal accruals, operating results, and cash flow.",Legal,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,5.899709067307413,,,
7b29348b,"Impact of NetApp pricing/discounting segmentation on SSP and rev rec, NPTN.",Accounting,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.123209044337273,,,
2c770214,CYB cost ctrl prof. for ALB.,Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.9761250587180257,,,
ef834df5,Impact on near-term profitability and cash flow evolution due to CZR cybersecurity litigation remediation.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.00812497921288,,,
b0d88612,Rev recognition for KO involves factors like est. variable consideration.,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.315875026397407,,,
6ea05319,"ETR avg employees: CL&P, NSTAR Electric, PSNH vs. Eversource Service",Company overview,True,Compositional,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,1.1930420296266675,,,
3ad0576a,MTB repurchase price var. Nov-Dec 2023 exp.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.9066669046878815,,,
efa32b2c,Remaining KMI repurchase auth and cap allocation strat.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.4381669936701655,,,
05281bdb,"Quarterly share buybacks, cap allocation strategy, valuation confidence for LVS.",Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.421459066681564,,,
a7379ea7,"Operating margin for Globe Life in 2023 compared to 2022 and 2021, GL.",Financials,True,Compositional,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,7.154791965149343,,,
50d03c27,Impact on future financials from MKTX's legal risk exposures vs. reserves.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.179708030074835,,,
b7f01009,"Liquidity support from CBRE revolving credit facilities and their impact on market conditions, CBRE.",Financials,False,None,5,0.2,1.0,0.3333333333333333,0.5,1.0,3,5,1,4.574791062623262,,,
0d0d16d0,Capex conversion to op profit across segments for Celanese (CE).,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.1107079703360796,,,
e4f87a9e,Refinancing repayment of long-term debt maturity for PFG from 2024-2028.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.809041973203421,,,
296f4703,Tech integration at Nasdaq’s data biz vs ICE’s Cboe & TSX.,Company overview,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,1.5857919352129102,,,
371e0f4c,PG's interest exp. is expected to rise for 2023-2024.,Financials,True,Subtract,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.871582961641252,,,
5a4cf5af,"Match Group's remaining repurchase cap compared to quarterly expenditure impacts, ticker at end.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.1457500299438834,,,
d14302b7,Targa's (TRGP) cyber risk framework valuation impact.,Risk,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,0.9549579117447138,,,
5d58daa3,"Through LEN, diversification can mitigate risk and stabilize cash flow during downturns.",Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.3497080439701676,,,
af7fd8bd,"SYK headcount up from 50K to 52K, reflecting a 4% growth; assess impact on operational expansion.",Company overview,True,Compositional,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.793124971911311,,,
b83d4c52,Litigation risk mitigation for ONEOK is crucial in maintaining stability.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.7902919575572014,,,
e986a075,"Pension obligations of JCI affect capital allocation and financial flexibility, JCI.",Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.454749985598028,,,
140f0658,VRSN operational risk tied to US/non-US workforce dist.,Company overview,True,Compositional,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.8236249927431345,,,
9a41a152,Impact of Zebra Tech's Matrox acquisition on investing cash flow & future invs. Ticker to consider: ZBRA.,Footnotes,False,None,5,0.2,0.5,1.0,0.6131471927654584,0.8116966580976864,1,5,2,4.903041059151292,,,
7f060a38,Net profit margin calc for KeyCorp 2023 = net income / total revenue.,Financials,True,Compositional,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.8253749953582883,,,
2c434478,Pre-tax profit adjustments for TXT 2023 include special charges and pension components.,Financials,True,Compositional,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,4.613332916051149,,,
33c59ebc,IR dual channel model's impact on cust svc & rev growth.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.9757919944822788,,,
6a06a639,HST's repurchase impacts divs on cap allocation & liquidity risk.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.993624959141016,,,
a4a22930,FDS's repurchase timing/pricing can significantly affect cap allocation & financial health.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.053458010777831,,,
c0dfa491,Net profit margin for TROW in 2023.,Financials,True,Division,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.307416034862399,,,
d60347e5,"MU's May 2023 sales in China face impacts & regulatory risks, with mitigation strategies needed.",Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.610624979250133,,,
f98a35e7,Impact of AES on cybersecurity oversight governance.,Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.414417034946382,,,
1ec36701,Retail vs non-retail headcount ratio for ROST.,Company overview,True,Division,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.8811250338330865,,,
704a26ec,Risks to Yum's mkt share and future cash flow arise from digital competitors. YUM.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.826165968552232,,,
f63867ac,"Air Products and Chemicals, Inc. has focused on a capital allocation strategy and paused buybacks, APD.",Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.203292006626725,,,
6988c81d,Opportunities & risks for cash flow mgmt relating to FRT liquidity.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.483374952338636,,,
ad738f67,Repurchase timing impacts equity mgmt. & shareholder signaling for CINF.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.223834046162665,,,
dd96e4e1,2023 restructuring asset charges by Dow Inc. impact profitability - operational vs one-off.,Financials,False,None,5,0.2,0.5,0.5,0.38685280723454163,0.34363481712503546,2,5,2,3.265958046540618,,,
96531c30,"Leadership profiles, capital allocation, operational strategy, profitability, and valuation of NEE.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.7519169272854924,,,
